0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
0 -4.80405e+30 -9.94175e+30 -1.24484e+31 -1.58196e+31 -1.69679e+31 -1.92948e+31 -1.96401e+31 -2.13495e+31 -2.12201e+31 -2.25643e+31 -2.21542e+31 -2.32827e+31 -2.27067e+31 -2.37076e+31 -2.30334e+31 -2.3959e+31 -2.32269e+31 -2.4108e+31 -2.33418e+31 -2.41967e+31 -2.34105e+31 -2.42502e+31 -2.34525e+31 -2.42836e+31 -2.34797e+31 -2.43064e+31 -2.34996e+31 -2.43249e+31 -2.3518e+31 -2.43444e+31 -2.354e+31 -2.43705e+31 -2.35719e+31 -2.44104e+31 -2.36227e+31 -2.44755e+31 -2.37067e+31 -2.45843e+31 -2.38477e+31 -2.47673e+31 -2.40855e+31 -2.50764e+31 -2.44873e+31 -2.55988e+31 -2.51666e+31 -2.64823e+31 -1.27968e+31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2.70913e+16 -5.39431e+16 -8.033e+16 -1.05976e+17 -1.30637e+17 -1.54102e+17 -1.76198e+17 -1.96786e+17 -2.15768e+17 -2.33076e+17 -2.4868e+17 -2.62576e+17 -2.74789e+17 -2.85364e+17 -2.94366e+17 -3.01875e+17 -3.0798e+17 -3.1278e+17 -3.16377e+17 -3.18874e+17 -3.20378e+17 -3.2099e+17 -3.2081e+17 -3.19932e+17 -3.18448e+17 -3.16441e+17 -3.1399e+17 -3.11168e+17 -3.08042e+17 -3.04672e+17 -3.01115e+17 -2.9742e+17 -2.93634e+17 -2.89797e+17 -2.85946e+17 -2.82113e+17 -2.78328e+17 -2.74616e+17 -2.71001e+17 -2.675e+17 -2.64132e+17 -2.60911e+17 -2.57847e+17 -2.54949e+17 -2.52223e+17 -2.49676e+17 -1.24792e+17 0 
0 -9.25472e+30 -1.91522e+31 -2.39811e+31 -3.04754e+31 -3.26877e+31 -3.71702e+31 -3.78355e+31 -4.11285e+31 -4.08792e+31 -4.34688e+31 -4.26788e+31 -4.48527e+31 -4.3743e+31 -4.56712e+31 -4.43725e+31 -4.61555e+31 -4.47453e+31 -4.64426e+31 -4.49666e+31 -4.66135e+31 -4.5099e+31 -4.67165e+31 -4.51799e+31 -4.67809e+31 -4.52322e+31 -4.68247e+31 -4.52706e+31 -4.68604e+31 -4.5306e+31 -4.6898e+31 -4.53485e+31 -4.69482e+31 -4.54099e+31 -4.70252e+31 -4.55077e+31 -4.71507e+31 -4.56696e+31 -4.73601e+31 -4.59411e+31 -4.77127e+31 -4.63992e+31 -4.83081e+31 -4.71733e+31 -4.93146e+31 -4.8482e+31 -5.10166e+31 -2.46522e+31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -5.37397e+16 -1.07018e+17 -1.59403e+17 -2.10337e+17 -2.59325e+17 -3.05946e+17 -3.49849e+17 -3.9076e+17 -4.28478e+17 -4.62873e+17 -4.9388e+17 -5.21494e+17 -5.45763e+17 -5.66778e+17 -5.84667e+17 -5.99588e+17 -6.11721e+17 -6.21259e+17 -6.28406e+17 -6.33371e+17 -6.3636e+17 -6.37577e+17 -6.37221e+17 -6.3548e+17 -6.32532e+17 -6.28547e+17 -6.23679e+17 -6.18074e+17 -6.11865e+17 -6.05172e+17 -5.98106e+17 -5.90768e+17 -5.83247e+17 -5.75626e+17 -5.67976e+17 -5.60364e+17 -5.52845e+17 -5.45473e+17 -5.38291e+17 -5.31339e+17 -5.24649e+17 -5.1825e+17 -5.12163e+17 -5.06407e+17 -5.00993e+17 -4.95935e+17 -2.47875e+17 0 
0 -1.31003e+31 -2.71104e+31 -3.39457e+31 -4.31386e+31 -4.62701e+31 -5.26151e+31 -5.35569e+31 -5.82181e+31 -5.78652e+31 -6.1531e+31 -6.04126e+31 -6.34899e+31 -6.1919e+31 -6.46484e+31 -6.28101e+31 -6.5334e+31 -6.33378e+31 -6.57403e+31 -6.3651e+31 -6.59822e+31 -6.38384e+31 -6.61281e+31 -6.3953e+31 -6.62192e+31 -6.4027e+31 -6.62813e+31 -6.40813e+31 -6.63318e+31 -6.41315e+31 -6.6385e+31 -6.41916e+31 -6.64561e+31 -6.42785e+31 -6.6565e+31 -6.4417e+31 -6.67426e+31 -6.46461e+31 -6.70391e+31 -6.50305e+31 -6.75382e+31 -6.5679e+31 -6.8381e+31 -6.67746e+31 -6.98057e+31 -6.86272e+31 -7.22149e+31 -3.48957e+31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7.94802e+16 -1.58317e+17 -2.35919e+17 -3.11425e+17 -3.84081e+17 -4.53245e+17 -5.1839e+17 -5.79102e+17 -6.35079e+17 -6.86125e+17 -7.32144e+17 -7.73127e+17 -8.09145e+17 -8.40333e+17 -8.66883e+17 -8.89028e+17 -9.07035e+17 -9.21192e+17 -9.31801e+17 -9.39172e+17 -9.43611e+17 -9.45423e+17 -9.44899e+17 -9.42321e+17 -9.37953e+17 -9.32046e+17 -9.2483e+17 -9.1652e+17 -9.07313e+17 -8.9739e+17 -8.86913e+17 -8.76032e+17 -8.64881e+17 -8.5358e+17 -8.42236e+17 -8.30948e+17 -8.198e+17 -8.08867e+17 -7.98218e+17 -7.87908e+17 -7.77988e+17 -7.68499e+17 -7.59474e+17 -7.50939e+17 -7.4291e+17 -7.35409e+17 -3.67568e+17 0 
0 -1.62542e+31 -3.36372e+31 -4.21182e+31 -5.35243e+31 -5.74098e+31 -6.52824e+31 -6.6451e+31 -7.22345e+31 -7.17966e+31 -7.63449e+31 -7.49574e+31 -7.87755e+31 -7.68265e+31 -8.02129e+31 -7.79321e+31 -8.10636e+31 -7.85868e+31 -8.15677e+31 -7.89755e+31 -8.18679e+31 -7.9208e+31 -8.20489e+31 -7.93501e+31 -8.2162e+31 -7.94419e+31 -8.22389e+31 -7.95094e+31 -8.23016e+31 -7.95716e+31 -8.23677e+31 -7.96461e+31 -8.24559e+31 -7.97541e+31 -8.2591e+31 -7.99259e+31 -8.28114e+31 -8.02101e+31 -8.31793e+31 -8.06871e+31 -8.37985e+31 -8.14917e+31 -8.48443e+31 -8.28511e+31 -8.66119e+31 -8.51497e+31 -8.96012e+31 -4.3297e+31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.03792e+17 -2.06835e+17 -3.08463e+17 -4.07472e+17 -5.02824e+17 -5.9364e+17 -6.79206e+17 -7.58964e+17 -8.32509e+17 -8.9958e+17 -9.60046e+17 -1.0139e+18 -1.06122e+18 -1.1022e+18 -1.13708e+18 -1.16618e+18 -1.18984e+18 -1.20844e+18 -1.22239e+18 -1.23208e+18 -1.23792e+18 -1.24031e+18 -1.23963e+18 -1.23626e+18 -1.23054e+18 -1.22279e+18 -1.21333e+18 -1.20243e+18 -1.19036e+18 -1.17734e+18 -1.1636e+18 -1.14932e+18 -1.13469e+18 -1.11987e+18 -1.10499e+18 -1.09018e+18 -1.07555e+18 -1.06121e+18 -1.04724e+18 -1.03371e+18 -1.0207e+18 -1.00825e+18 -9.96407e+17 -9.85209e+17 -9.74675e+17 -9.64834e+17 -4.82238e+17 0 
0 -1.88032e+31 -3.89123e+31 -4.87234e+31 -6.19184e+31 -6.64133e+31 -7.55207e+31 -7.68725e+31 -8.3563e+31 -8.30566e+31 -8.83182e+31 -8.67131e+31 -9.113e+31 -8.88753e+31 -9.27929e+31 -9.01544e+31 -9.3777e+31 -9.09117e+31 -9.43602e+31 -9.13614e+31 -9.47075e+31 -9.16304e+31 -9.49169e+31 -9.17948e+31 -9.50476e+31 -9.1901e+31 -9.51367e+31 -9.19791e+31 -9.52092e+31 -9.2051e+31 -9.52856e+31 -9.21373e+31 -9.53876e+31 -9.22621e+31 -9.5544e+31 -9.24609e+31 -9.57989e+31 -9.27897e+31 -9.62245e+31 -9.33415e+31 -9.69409e+31 -9.42722e+31 -9.81506e+31 -9.58449e+31 -1.00196e+32 -9.85039e+31 -1.03654e+32 -5.00874e+31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.26039e+17 -2.5136e+17 -3.75382e+17 -4.96474e+17 -6.13258e+17 -7.24587e+17 -8.29537e+17 -9.27396e+17 -1.01765e+18 -1.09996e+18 -1.17417e+18 -1.24026e+18 -1.29834e+18 -1.34863e+18 -1.39144e+18 -1.42716e+18 -1.4562e+18 -1.47903e+18 -1.49615e+18 -1.50806e+18 -1.51525e+18 -1.5182e+18 -1.5174e+18 -1.51329e+18 -1.50629e+18 -1.49683e+18 -1.48525e+18 -1.47192e+18 -1.45714e+18 -1.44121e+18 -1.42439e+18 -1.40692e+18 -1.38902e+18 -1.37087e+18 -1.35266e+18 -1.33453e+18 -1.31663e+18 -1.29907e+18 -1.28197e+18 -1.26541e+18 -1.24948e+18 -1.23424e+18 -1.21975e+18 -1.20604e+18 -1.19314e+18 -1.1811e+18 -5.90329e+17 0 
0 -2.09595e+31 -4.33747e+31 -5.43108e+31 -6.90189e+31 -7.40292e+31 -8.41808e+31 -8.56876e+31 -9.31453e+31 -9.25806e+31 -9.84456e+31 -9.66564e+31 -1.0158e+32 -9.90665e+31 -1.03433e+32 -1.00492e+32 -1.0453e+32 -1.01336e+32 -1.0518e+32 -1.01838e+32 -1.05567e+32 -1.02137e+32 -1.05801e+32 -1.02321e+32 -1.05947e+32 -1.02439e+32 -1.06046e+32 -1.02526e+32 -1.06127e+32 -1.02606e+32 -1.06212e+32 -1.02702e+32 -1.06326e+32 -1.02842e+32 -1.065e+32 -1.03063e+32 -1.06784e+32 -1.0343e+32 -1.07258e+32 -1.04045e+32 -1.08057e+32 -1.05082e+32 -1.09405e+32 -1.06835e+32 -1.11685e+32 -1.09799e+32 -1.15539e+32 -5.58309e+31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.45353e+17 -2.90269e+17 -4.34535e+17 -5.75931e+17 -7.12629e+17 -8.43142e+17 -9.66294e+17 -1.08119e+18 -1.18718e+18 -1.28387e+18 -1.37104e+18 -1.44867e+18 -1.5169e+18 -1.57597e+18 -1.62625e+18 -1.6682e+18 -1.70231e+18 -1.72915e+18 -1.74928e+18 -1.76329e+18 -1.77176e+18 -1.77528e+18 -1.77438e+18 -1.76961e+18 -1.76147e+18 -1.75042e+18 -1.73691e+18 -1.72133e+18 -1.70406e+18 -1.68544e+18 -1.66578e+18 -1.64536e+18 -1.62442e+18 -1.6032e+18 -1.5819e+18 -1.56071e+18 -1.53977e+18 -1.51924e+18 -1.49924e+18 -1.47988e+18 -1.46125e+18 -1.44343e+18 -1.42648e+18 -1.41044e+18 -1.39536e+18 -1.38128e+18 -6.90382e+17 0 
0 -2.29804e+31 -4.75569e+31 -5.95474e+31 -7.56736e+31 -8.11668e+31 -9.22971e+31 -9.3949e+31 -1.02126e+32 -1.01506e+32 -1.07937e+32 -1.05975e+32 -1.11373e+32 -1.08617e+32 -1.13405e+32 -1.10181e+32 -1.14608e+32 -1.11106e+32 -1.15321e+32 -1.11656e+32 -1.15745e+32 -1.11984e+32 -1.16001e+32 -1.12185e+32 -1.16161e+32 -1.12315e+32 -1.1627e+32 -1.1241e+32 -1.16358e+32 -1.12498e+32 -1.16452e+32 -1.12604e+32 -1.16576e+32 -1.12756e+32 -1.16767e+32 -1.12999e+32 -1.17079e+32 -1.13401e+32 -1.17599e+32 -1.14076e+32 -1.18474e+32 -1.15213e+32 -1.19953e+32 -1.17135e+32 -1.22452e+32 -1.20385e+32 -1.26678e+32 -6.12134e+31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.60423e+17 -3.21142e+17 -4.82834e+17 -6.42369e+17 -7.97257e+17 -9.4553e+17 -1.08567e+18 -1.21654e+18 -1.33733e+18 -1.44755e+18 -1.54692e+18 -1.63542e+18 -1.71318e+18 -1.78052e+18 -1.83783e+18 -1.88565e+18 -1.92455e+18 -1.95516e+18 -1.97814e+18 -1.99416e+18 -2.00388e+18 -2.00797e+18 -2.00705e+18 -2.00173e+18 -1.99258e+18 -1.98013e+18 -1.96488e+18 -1.94729e+18 -1.92778e+18 -1.90673e+18 -1.8845e+18 -1.86141e+18 -1.83774e+18 -1.81374e+18 -1.78965e+18 -1.76567e+18 -1.74199e+18 -1.71877e+18 -1.69614e+18 -1.67424e+18 -1.65316e+18 -1.633e+18 -1.61383e+18 -1.59569e+18 -1.57863e+18 -1.56269e+18 -7.81057e+17 0 
0 -2.50829e+31 -5.19079e+31 -6.49957e+31 -8.25974e+31 -8.85935e+31 -1.00742e+32 -1.02545e+32 -1.1147e+32 -1.10795e+32 -1.17813e+32 -1.15672e+32 -1.21564e+32 -1.18557e+32 -1.23783e+32 -1.20263e+32 -1.25095e+32 -1.21273e+32 -1.25873e+32 -1.21873e+32 -1.26337e+32 -1.22232e+32 -1.26616e+32 -1.22451e+32 -1.2679e+32 -1.22593e+32 -1.26909e+32 -1.22697e+32 -1.27006e+32 -1.22793e+32 -1.27108e+32 -1.22908e+32 -1.27244e+32 -1.23075e+32 -1.27452e+32 -1.2334e+32 -1.27793e+32 -1.23778e+32 -1.2836e+32 -1.24514e+32 -1.29316e+32 -1.25756e+32 -1.3093e+32 -1.27854e+32 -1.33657e+32 -1.31401e+32 -1.3827e+32 -6.68149e+31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.69091e+17 -3.40036e+17 -5.1536e+17 -6.90419e+17 -8.61648e+17 -1.02632e+18 -1.18241e+18 -1.3284e+18 -1.46328e+18 -1.5864e+18 -1.69743e+18 -1.79629e+18 -1.88317e+18 -1.95838e+18 -2.0224e+18 -2.07582e+18 -2.11929e+18 -2.15352e+18 -2.17926e+18 -2.19725e+18 -2.20824e+18 -2.21297e+18 -2.21214e+18 -2.20642e+18 -2.19644e+18 -2.18281e+18 -2.16607e+18 -2.14673e+18 -2.12527e+18 -2.10211e+18 -2.07763e+18 -2.0522e+18 -2.02611e+18 -1.99967e+18 -1.97312e+18 -1.9467e+18 -1.9206e+18 -1.895e+18 -1.87006e+18 -1.84591e+18 -1.82268e+18 -1.80045e+18 -1.77931e+18 -1.75932e+18 -1.74051e+18 -1.72294e+18 -8.6115e+17 0 
0 -2.73807e+31 -5.66631e+31 -7.09495e+31 -9.01636e+31 -9.67087e+31 -1.0997e+32 -1.11939e+32 -1.21681e+32 -1.20943e+32 -1.28605e+32 -1.26268e+32 -1.327e+32 -1.29417e+32 -1.35121e+32 -1.31279e+32 -1.36554e+32 -1.32382e+32 -1.37404e+32 -1.33037e+32 -1.3791e+32 -1.33429e+32 -1.38215e+32 -1.33668e+32 -1.38405e+32 -1.33823e+32 -1.38535e+32 -1.33937e+32 -1.3864e+32 -1.34041e+32 -1.38752e+32 -1.34167e+32 -1.389e+32 -1.34349e+32 -1.39128e+32 -1.34638e+32 -1.39499e+32 -1.35117e+32 -1.40119e+32 -1.35921e+32 -1.41162e+32 -1.37276e+32 -1.42923e+32 -1.39566e+32 -1.45901e+32 -1.43438e+32 -1.50937e+32 -7.29355e+31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.67593e+17 -3.40123e+17 -5.23726e+17 -7.11098e+17 -8.96818e+17 -1.07689e+18 -1.24839e+18 -1.40928e+18 -1.55814e+18 -1.69412e+18 -1.81678e+18 -1.926e+18 -2.02195e+18 -2.10501e+18 -2.17571e+18 -2.23471e+18 -2.28276e+18 -2.32064e+18 -2.34919e+18 -2.36925e+18 -2.38163e+18 -2.38716e+18 -2.3866e+18 -2.3807e+18 -2.37016e+18 -2.35563e+18 -2.3377e+18 -2.31695e+18 -2.29387e+18 -2.26894e+18 -2.24258e+18 -2.21517e+18 -2.18705e+18 -2.15854e+18 -2.1299e+18 -2.1014e+18 -2.07323e+18 -2.04561e+18 -2.0187e+18 -1.99264e+18 -1.96757e+18 -1.94358e+18 -1.92076e+18 -1.89918e+18 -1.87888e+18 -1.85991e+18 -9.29611e+17 0 
