-0.02 0.508333 0 0
-0.02 0.516667 0 0
-0.02 0.525 0 0
-0.02 0.533333 0 0
-0.02 0.541667 0 0
-0.02 0.55 0 0
-0.02 0.558333 0 0
-0.02 0.566667 0 0
-0.02 0.575 0 0
-0.02 0.583333 0 0
-0.02 0.591667 0 0.4
-0.02 0.6 1 0.408333
-0.02 0.608333 1 0.416667
-0.02 0.616667 1 0.425
-0.02 0.625 1 0.433333
-0.02 0.633333 1 0.441667
-0.02 0.641667 1 0.45
-0.02 0.65 1 0.458333
-0.02 0.658333 1 0.466667
-0.02 0.666667 1 0.475
-0.02 0.675 1 0.483333
-0.02 0.683333 1 0.491667
-0.02 0.691667 1 0.5
-0.02 0.7 1 0.508333
-0.02 0.708333 1 0.516667
-0.02 0.716667 1 0.525
-0.02 0.725 1 0.533333
-0.02 0.733333 1 0.541667
-0.02 0.741667 1 0.55
-0.02 0.75 1 0.558333
-0.02 0.758333 1 0.566667
-0.02 0.766667 1 0.575
-0.02 0.775 1 0.583333
-0.02 0.783333 1 0.591667
-0.02 0.791667 1 0.6
-0.02 0.8 1 0.608333
-0.02 0.808333 1 0.616667
-0.02 0.816667 1 0.625
-0.02 0.825 1 0.633333
-0.02 0.833333 1 0.641667
-0.02 0.841667 1 0.65
-0.02 0.85 1 0.658333
-0.02 0.858333 1 0.666667
-0.02 0.866667 1 0.675
-0.02 0.875 1 0.683333
-0.02 0.883333 1 0.691667
-0.02 0.891667 1 0.7
-0.02 0.9 1 0.708333
-0.02 0.908333 1 0.716667
-0.02 0.916667 1 0.725
-0.02 0.925 1 0.733333
-0.02 0.933333 1 0.741667
-0.02 0.941667 1 0.75
-0.02 0.95 1 0.758333
-0.02 0.958333 1 0.766667
-0.02 0.966667 1 0.775
-0.02 0.975 1 0.783333
-0.02 0.983333 1 0.791667
-0.02 0.991667 0 0.8
0 -0.00833333 -nan(ind) -nan(ind)
0 0 -nan(ind) -nan(ind)
0 0.00833333 -nan(ind) -nan(ind)
0 0.0166667 -nan(ind) -nan(ind)
0 0.025 -nan(ind) -nan(ind)
0 0.0333333 -nan(ind) -nan(ind)
0 0.0416667 -nan(ind) -nan(ind)
0 0.05 -nan(ind) -nan(ind)
0 0.0583333 -nan(ind) -nan(ind)
0 0.0666667 -nan(ind) -nan(ind)
0 0.075 -nan(ind) -nan(ind)
0 0.0833333 -nan(ind) -nan(ind)
0 0.0916667 -nan(ind) -nan(ind)
0 0.1 -nan(ind) -nan(ind)
0 0.108333 -nan(ind) -nan(ind)
0 0.116667 -nan(ind) -nan(ind)
0 0.125 -nan(ind) -nan(ind)
0 0.133333 -nan(ind) -nan(ind)
0 0.141667 -nan(ind) -nan(ind)
0 0.15 -nan(ind) -nan(ind)
0 0.158333 -nan(ind) -nan(ind)
0 0.166667 -nan(ind) -nan(ind)
0 0.175 -nan(ind) -nan(ind)
0 0.183333 -nan(ind) -nan(ind)
0 0.191667 -nan(ind) -nan(ind)
0 0.2 -nan(ind) -nan(ind)
0 0.208333 -nan(ind) -nan(ind)
0 0.216667 -nan(ind) -nan(ind)
0 0.225 -nan(ind) -nan(ind)
0 0.233333 -nan(ind) -nan(ind)
0 0.241667 -nan(ind) -nan(ind)
0 0.25 -nan(ind) -nan(ind)
0 0.258333 -nan(ind) -nan(ind)
0 0.266667 -nan(ind) -nan(ind)
0 0.275 -nan(ind) -nan(ind)
0 0.283333 -nan(ind) -nan(ind)
0 0.291667 -nan(ind) -nan(ind)
0 0.3 -nan(ind) -nan(ind)
0 0.308333 -nan(ind) -nan(ind)
0 0.316667 -nan(ind) -nan(ind)
0 0.325 -nan(ind) -nan(ind)
0 0.333333 -nan(ind) -nan(ind)
0 0.341667 -nan(ind) -nan(ind)
0 0.35 -nan(ind) -nan(ind)
0 0.358333 -nan(ind) -nan(ind)
0 0.366667 -nan(ind) -nan(ind)
0 0.375 -nan(ind) -nan(ind)
0 0.383333 -nan(ind) -nan(ind)
0 0.391667 -nan(ind) 0.4
0 0.4 0 0
0 0.408333 0 0
0 0.416667 0 0
0 0.425 0 0
0 0.433333 0 0
0 0.441667 0 0
0 0.45 0 0
0 0.458333 0 0
0 0.466667 0 0
0 0.475 0 0
0 0.483333 0 0
0 0.491667 0 0
0 0.5 0 0
0 0.508333 0 0
0 0.516667 0 0
0 0.525 0 0
0 0.533333 0 0
0 0.541667 0 0
0 0.55 0 0
0 0.558333 0 0
0 0.566667 0 0
0 0.575 0 0
0 0.583333 0 0
0 0.591667 -nan(ind) -nan(ind)
0 0.6 -nan(ind) -nan(ind)
0 0.608333 -nan(ind) -nan(ind)
0 0.616667 -nan(ind) -nan(ind)
0 0.625 -nan(ind) -nan(ind)
0 0.633333 -nan(ind) -nan(ind)
0 0.641667 -nan(ind) -nan(ind)
0 0.65 -nan(ind) -nan(ind)
0 0.658333 -nan(ind) -nan(ind)
0 0.666667 -nan(ind) -nan(ind)
0 0.675 -nan(ind) -nan(ind)
0 0.683333 -nan(ind) -nan(ind)
0 0.691667 -nan(ind) -nan(ind)
0 0.7 -nan(ind) -nan(ind)
0 0.708333 -nan(ind) -nan(ind)
0 0.716667 -nan(ind) -nan(ind)
0 0.725 -nan(ind) -nan(ind)
0 0.733333 -nan(ind) -nan(ind)
0 0.741667 -nan(ind) -nan(ind)
0 0.75 -nan(ind) -nan(ind)
0 0.758333 -nan(ind) -nan(ind)
0 0.766667 -nan(ind) -nan(ind)
0 0.775 -nan(ind) -nan(ind)
0 0.783333 -nan(ind) -nan(ind)
0 0.791667 -nan(ind) -nan(ind)
0 0.8 -nan(ind) -nan(ind)
0 0.808333 -nan(ind) -nan(ind)
0 0.816667 -nan(ind) -nan(ind)
0 0.825 -nan(ind) -nan(ind)
0 0.833333 -nan(ind) -nan(ind)
0 0.841667 -nan(ind) -nan(ind)
0 0.85 -nan(ind) -nan(ind)
0 0.858333 -nan(ind) -nan(ind)
0 0.866667 -nan(ind) -nan(ind)
0 0.875 -nan(ind) -nan(ind)
0 0.883333 -nan(ind) -nan(ind)
0 0.891667 -nan(ind) -nan(ind)
0 0.9 -nan(ind) -nan(ind)
0 0.908333 -nan(ind) -nan(ind)
0 0.916667 -nan(ind) -nan(ind)
0 0.925 -nan(ind) -nan(ind)
0 0.933333 -nan(ind) -nan(ind)
0 0.941667 -nan(ind) -nan(ind)
0 0.95 -nan(ind) -nan(ind)
0 0.958333 -nan(ind) -nan(ind)
0 0.966667 -nan(ind) -nan(ind)
0 0.975 -nan(ind) -nan(ind)
0 0.983333 -nan(ind) -nan(ind)
0 0.991667 -nan(ind) 0.8
0.02 -0.00833333 -nan(ind) -nan(ind)
0.02 0 -nan(ind) -nan(ind)
0.02 0.00833333 -nan(ind) -nan(ind)
0.02 0.0166667 -nan(ind) -nan(ind)
0.02 0.025 -nan(ind) -nan(ind)
0.02 0.0333333 -nan(ind) -nan(ind)
0.02 0.0416667 -nan(ind) -nan(ind)
0.02 0.05 -nan(ind) -nan(ind)
0.02 0.0583333 -nan(ind) -nan(ind)
0.02 0.0666667 -nan(ind) -nan(ind)
0.02 0.075 -nan(ind) -nan(ind)
0.02 0.0833333 -nan(ind) -nan(ind)
0.02 0.0916667 -nan(ind) -nan(ind)
0.02 0.1 -nan(ind) -nan(ind)
0.02 0.108333 -nan(ind) -nan(ind)
0.02 0.116667 -nan(ind) -nan(ind)
0.02 0.125 -nan(ind) -nan(ind)
0.02 0.133333 -nan(ind) -nan(ind)
0.02 0.141667 -nan(ind) -nan(ind)
0.02 0.15 -nan(ind) -nan(ind)
0.02 0.158333 -nan(ind) -nan(ind)
0.02 0.166667 -nan(ind) -nan(ind)
0.02 0.175 -nan(ind) -nan(ind)
0.02 0.183333 -nan(ind) -nan(ind)
0.02 0.191667 -nan(ind) -nan(ind)
0.02 0.2 -nan(ind) -nan(ind)
0.02 0.208333 -nan(ind) -nan(ind)
0.02 0.216667 -nan(ind) -nan(ind)
0.02 0.225 -nan(ind) -nan(ind)
0.02 0.233333 -nan(ind) -nan(ind)
0.02 0.241667 -nan(ind) -nan(ind)
0.02 0.25 -nan(ind) -nan(ind)
0.02 0.258333 -nan(ind) -nan(ind)
0.02 0.266667 -nan(ind) -nan(ind)
0.02 0.275 -nan(ind) -nan(ind)
0.02 0.283333 -nan(ind) -nan(ind)
0.02 0.291667 -nan(ind) -nan(ind)
0.02 0.3 -nan(ind) -nan(ind)
0.02 0.308333 -nan(ind) -nan(ind)
0.02 0.316667 -nan(ind) -nan(ind)
0.02 0.325 -nan(ind) -nan(ind)
0.02 0.333333 -nan(ind) -nan(ind)
0.02 0.341667 -nan(ind) -nan(ind)
0.02 0.35 -nan(ind) -nan(ind)
0.02 0.358333 -nan(ind) -nan(ind)
0.02 0.366667 -nan(ind) -nan(ind)
0.02 0.375 -nan(ind) -nan(ind)
0.02 0.383333 -nan(ind) -nan(ind)
0.02 0.391667 -nan(ind) 0.4
0.02 0.4 0 0
0.02 0.408333 0 0
0.02 0.416667 0 0
0.02 0.425 0 0
0.02 0.433333 0 0
0.02 0.441667 0 0
0.02 0.45 0 0
0.02 0.458333 0 0
0.02 0.466667 0 0
0.02 0.475 0 0
0.02 0.483333 0 0
0.02 0.491667 0 0
0.02 0.5 0 0
0.02 0.508333 0 0
0.02 0.516667 0 0
0.02 0.525 0 0
0.02 0.533333 0 0
0.02 0.541667 0 0
0.02 0.55 0 0
0.02 0.558333 0 0
0.02 0.566667 0 0
0.02 0.575 0 0
0.02 0.583333 0 0
0.02 0.591667 -nan(ind) -nan(ind)
0.02 0.6 -nan(ind) -nan(ind)
0.02 0.608333 -nan(ind) -nan(ind)
0.02 0.616667 -nan(ind) -nan(ind)
0.02 0.625 -nan(ind) -nan(ind)
0.02 0.633333 -nan(ind) -nan(ind)
0.02 0.641667 -nan(ind) -nan(ind)
0.02 0.65 -nan(ind) -nan(ind)
0.02 0.658333 -nan(ind) -nan(ind)
0.02 0.666667 -nan(ind) -nan(ind)
0.02 0.675 -nan(ind) -nan(ind)
0.02 0.683333 -nan(ind) -nan(ind)
0.02 0.691667 -nan(ind) -nan(ind)
0.02 0.7 -nan(ind) -nan(ind)
0.02 0.708333 -nan(ind) -nan(ind)
0.02 0.716667 -nan(ind) -nan(ind)
0.02 0.725 -nan(ind) -nan(ind)
0.02 0.733333 -nan(ind) -nan(ind)
0.02 0.741667 -nan(ind) -nan(ind)
0.02 0.75 -nan(ind) -nan(ind)
0.02 0.758333 -nan(ind) -nan(ind)
0.02 0.766667 -nan(ind) -nan(ind)
0.02 0.775 -nan(ind) -nan(ind)
0.02 0.783333 -nan(ind) -nan(ind)
0.02 0.791667 -nan(ind) -nan(ind)
0.02 0.8 -nan(ind) -nan(ind)
0.02 0.808333 -nan(ind) -nan(ind)
0.02 0.816667 -nan(ind) -nan(ind)
0.02 0.825 -nan(ind) -nan(ind)
0.02 0.833333 -nan(ind) -nan(ind)
0.02 0.841667 -nan(ind) -nan(ind)
0.02 0.85 -nan(ind) -nan(ind)
0.02 0.858333 -nan(ind) -nan(ind)
0.02 0.866667 -nan(ind) -nan(ind)
0.02 0.875 -nan(ind) -nan(ind)
0.02 0.883333 -nan(ind) -nan(ind)
0.02 0.891667 -nan(ind) -nan(ind)
0.02 0.9 -nan(ind) -nan(ind)
0.02 0.908333 -nan(ind) -nan(ind)
0.02 0.916667 -nan(ind) -nan(ind)
0.02 0.925 -nan(ind) -nan(ind)
0.02 0.933333 -nan(ind) -nan(ind)
0.02 0.941667 -nan(ind) -nan(ind)
0.02 0.95 -nan(ind) -nan(ind)
0.02 0.958333 -nan(ind) -nan(ind)
0.02 0.966667 -nan(ind) -nan(ind)
0.02 0.975 -nan(ind) -nan(ind)
0.02 0.983333 -nan(ind) -nan(ind)
0.02 0.991667 -nan(ind) 0.8
0.04 -0.00833333 -nan(ind) -nan(ind)
0.04 0 -nan(ind) -nan(ind)
0.04 0.00833333 -nan(ind) -nan(ind)
0.04 0.0166667 -nan(ind) -nan(ind)
0.04 0.025 -nan(ind) -nan(ind)
0.04 0.0333333 -nan(ind) -nan(ind)
0.04 0.0416667 -nan(ind) -nan(ind)
0.04 0.05 -nan(ind) -nan(ind)
0.04 0.0583333 -nan(ind) -nan(ind)
0.04 0.0666667 -nan(ind) -nan(ind)
0.04 0.075 -nan(ind) -nan(ind)
0.04 0.0833333 -nan(ind) -nan(ind)
0.04 0.0916667 -nan(ind) -nan(ind)
0.04 0.1 -nan(ind) -nan(ind)
0.04 0.108333 -nan(ind) -nan(ind)
0.04 0.116667 -nan(ind) -nan(ind)
0.04 0.125 -nan(ind) -nan(ind)
0.04 0.133333 -nan(ind) -nan(ind)
0.04 0.141667 -nan(ind) -nan(ind)
0.04 0.15 -nan(ind) -nan(ind)
0.04 0.158333 -nan(ind) -nan(ind)
0.04 0.166667 -nan(ind) -nan(ind)
0.04 0.175 -nan(ind) -nan(ind)
0.04 0.183333 -nan(ind) -nan(ind)
0.04 0.191667 -nan(ind) -nan(ind)
0.04 0.2 -nan(ind) -nan(ind)
0.04 0.208333 -nan(ind) -nan(ind)
0.04 0.216667 -nan(ind) -nan(ind)
0.04 0.225 -nan(ind) -nan(ind)
0.04 0.233333 -nan(ind) -nan(ind)
0.04 0.241667 -nan(ind) -nan(ind)
0.04 0.25 -nan(ind) -nan(ind)
0.04 0.258333 -nan(ind) -nan(ind)
0.04 0.266667 -nan(ind) -nan(ind)
0.04 0.275 -nan(ind) -nan(ind)
0.04 0.283333 -nan(ind) -nan(ind)
0.04 0.291667 -nan(ind) -nan(ind)
0.04 0.3 -nan(ind) -nan(ind)
0.04 0.308333 -nan(ind) -nan(ind)
0.04 0.316667 -nan(ind) -nan(ind)
0.04 0.325 -nan(ind) -nan(ind)
0.04 0.333333 -nan(ind) -nan(ind)
0.04 0.341667 -nan(ind) -nan(ind)
0.04 0.35 -nan(ind) -nan(ind)
0.04 0.358333 -nan(ind) -nan(ind)
0.04 0.366667 -nan(ind) -nan(ind)
0.04 0.375 -nan(ind) -nan(ind)
0.04 0.383333 -nan(ind) -nan(ind)
0.04 0.391667 -nan(ind) 0.4
0.04 0.4 0 0
0.04 0.408333 0 0
0.04 0.416667 0 0
0.04 0.425 0 0
0.04 0.433333 0 0
0.04 0.441667 0 0
0.04 0.45 0 0
0.04 0.458333 0 0
0.04 0.466667 0 0
0.04 0.475 0 0
0.04 0.483333 0 0
0.04 0.491667 0 0
0.04 0.5 0 0
0.04 0.508333 0 0
0.04 0.516667 0 0
0.04 0.525 0 0
0.04 0.533333 0 0
0.04 0.541667 0 0
0.04 0.55 0 0
0.04 0.558333 0 0
0.04 0.566667 0 0
0.04 0.575 0 0
0.04 0.583333 0 0
0.04 0.591667 -nan(ind) -nan(ind)
0.04 0.6 -nan(ind) -nan(ind)
0.04 0.608333 -nan(ind) -nan(ind)
0.04 0.616667 -nan(ind) -nan(ind)
0.04 0.625 -nan(ind) -nan(ind)
0.04 0.633333 -nan(ind) -nan(ind)
0.04 0.641667 -nan(ind) -nan(ind)
0.04 0.65 -nan(ind) -nan(ind)
0.04 0.658333 -nan(ind) -nan(ind)
0.04 0.666667 -nan(ind) -nan(ind)
0.04 0.675 -nan(ind) -nan(ind)
0.04 0.683333 -nan(ind) -nan(ind)
0.04 0.691667 -nan(ind) -nan(ind)
0.04 0.7 -nan(ind) -nan(ind)
0.04 0.708333 -nan(ind) -nan(ind)
0.04 0.716667 -nan(ind) -nan(ind)
0.04 0.725 -nan(ind) -nan(ind)
0.04 0.733333 -nan(ind) -nan(ind)
0.04 0.741667 -nan(ind) -nan(ind)
0.04 0.75 -nan(ind) -nan(ind)
0.04 0.758333 -nan(ind) -nan(ind)
0.04 0.766667 -nan(ind) -nan(ind)
0.04 0.775 -nan(ind) -nan(ind)
0.04 0.783333 -nan(ind) -nan(ind)
0.04 0.791667 -nan(ind) -nan(ind)
0.04 0.8 -nan(ind) -nan(ind)
0.04 0.808333 -nan(ind) -nan(ind)
0.04 0.816667 -nan(ind) -nan(ind)
0.04 0.825 -nan(ind) -nan(ind)
0.04 0.833333 -nan(ind) -nan(ind)
0.04 0.841667 -nan(ind) -nan(ind)
0.04 0.85 -nan(ind) -nan(ind)
0.04 0.858333 -nan(ind) -nan(ind)
0.04 0.866667 -nan(ind) -nan(ind)
0.04 0.875 -nan(ind) -nan(ind)
0.04 0.883333 -nan(ind) -nan(ind)
0.04 0.891667 -nan(ind) -nan(ind)
0.04 0.9 -nan(ind) -nan(ind)
0.04 0.908333 -nan(ind) -nan(ind)
0.04 0.916667 -nan(ind) -nan(ind)
0.04 0.925 -nan(ind) -nan(ind)
0.04 0.933333 -nan(ind) -nan(ind)
0.04 0.941667 -nan(ind) -nan(ind)
0.04 0.95 -nan(ind) -nan(ind)
0.04 0.958333 -nan(ind) -nan(ind)
0.04 0.966667 -nan(ind) -nan(ind)
0.04 0.975 -nan(ind) -nan(ind)
0.04 0.983333 -nan(ind) -nan(ind)
0.04 0.991667 -nan(ind) 0.8
0.06 -0.00833333 -nan(ind) -nan(ind)
0.06 0 -nan(ind) -nan(ind)
0.06 0.00833333 -nan(ind) -nan(ind)
0.06 0.0166667 -nan(ind) -nan(ind)
0.06 0.025 -nan(ind) -nan(ind)
0.06 0.0333333 -nan(ind) -nan(ind)
0.06 0.0416667 -nan(ind) -nan(ind)
0.06 0.05 -nan(ind) -nan(ind)
0.06 0.0583333 -nan(ind) -nan(ind)
0.06 0.0666667 -nan(ind) -nan(ind)
0.06 0.075 -nan(ind) -nan(ind)
0.06 0.0833333 -nan(ind) -nan(ind)
0.06 0.0916667 -nan(ind) -nan(ind)
0.06 0.1 -nan(ind) -nan(ind)
0.06 0.108333 -nan(ind) -nan(ind)
0.06 0.116667 -nan(ind) -nan(ind)
0.06 0.125 -nan(ind) -nan(ind)
0.06 0.133333 -nan(ind) -nan(ind)
0.06 0.141667 -nan(ind) -nan(ind)
0.06 0.15 -nan(ind) -nan(ind)
0.06 0.158333 -nan(ind) -nan(ind)
0.06 0.166667 -nan(ind) -nan(ind)
0.06 0.175 -nan(ind) -nan(ind)
0.06 0.183333 -nan(ind) -nan(ind)
0.06 0.191667 -nan(ind) -nan(ind)
0.06 0.2 -nan(ind) -nan(ind)
0.06 0.208333 -nan(ind) -nan(ind)
0.06 0.216667 -nan(ind) -nan(ind)
0.06 0.225 -nan(ind) -nan(ind)
0.06 0.233333 -nan(ind) -nan(ind)
0.06 0.241667 -nan(ind) -nan(ind)
0.06 0.25 -nan(ind) -nan(ind)
0.06 0.258333 -nan(ind) -nan(ind)
0.06 0.266667 -nan(ind) -nan(ind)
0.06 0.275 -nan(ind) -nan(ind)
0.06 0.283333 -nan(ind) -nan(ind)
0.06 0.291667 -nan(ind) -nan(ind)
0.06 0.3 -nan(ind) -nan(ind)
0.06 0.308333 -nan(ind) -nan(ind)
0.06 0.316667 -nan(ind) -nan(ind)
0.06 0.325 -nan(ind) -nan(ind)
0.06 0.333333 -nan(ind) -nan(ind)
0.06 0.341667 -nan(ind) -nan(ind)
0.06 0.35 -nan(ind) -nan(ind)
0.06 0.358333 -nan(ind) -nan(ind)
0.06 0.366667 -nan(ind) -nan(ind)
0.06 0.375 -nan(ind) -nan(ind)
0.06 0.383333 -nan(ind) -nan(ind)
0.06 0.391667 -nan(ind) 0.4
0.06 0.4 0 0
0.06 0.408333 0 0
0.06 0.416667 0 0
0.06 0.425 0 0
0.06 0.433333 0 0
0.06 0.441667 0 0
0.06 0.45 0 0
0.06 0.458333 0 0
0.06 0.466667 0 0
0.06 0.475 0 0
0.06 0.483333 0 0
0.06 0.491667 0 0
0.06 0.5 0 0
0.06 0.508333 0 0
0.06 0.516667 0 0
0.06 0.525 0 0
0.06 0.533333 0 0
0.06 0.541667 0 0
0.06 0.55 0 0
0.06 0.558333 0 0
0.06 0.566667 0 0
0.06 0.575 0 0
0.06 0.583333 0 0
0.06 0.591667 -nan(ind) -nan(ind)
0.06 0.6 -nan(ind) -nan(ind)
0.06 0.608333 -nan(ind) -nan(ind)
0.06 0.616667 -nan(ind) -nan(ind)
0.06 0.625 -nan(ind) -nan(ind)
0.06 0.633333 -nan(ind) -nan(ind)
0.06 0.641667 -nan(ind) -nan(ind)
0.06 0.65 -nan(ind) -nan(ind)
0.06 0.658333 -nan(ind) -nan(ind)
0.06 0.666667 -nan(ind) -nan(ind)
0.06 0.675 -nan(ind) -nan(ind)
0.06 0.683333 -nan(ind) -nan(ind)
0.06 0.691667 -nan(ind) -nan(ind)
0.06 0.7 -nan(ind) -nan(ind)
0.06 0.708333 -nan(ind) -nan(ind)
0.06 0.716667 -nan(ind) -nan(ind)
0.06 0.725 -nan(ind) -nan(ind)
0.06 0.733333 -nan(ind) -nan(ind)
0.06 0.741667 -nan(ind) -nan(ind)
0.06 0.75 -nan(ind) -nan(ind)
0.06 0.758333 -nan(ind) -nan(ind)
0.06 0.766667 -nan(ind) -nan(ind)
0.06 0.775 -nan(ind) -nan(ind)
0.06 0.783333 -nan(ind) -nan(ind)
0.06 0.791667 -nan(ind) -nan(ind)
0.06 0.8 -nan(ind) -nan(ind)
0.06 0.808333 -nan(ind) -nan(ind)
0.06 0.816667 -nan(ind) -nan(ind)
0.06 0.825 -nan(ind) -nan(ind)
0.06 0.833333 -nan(ind) -nan(ind)
0.06 0.841667 -nan(ind) -nan(ind)
0.06 0.85 -nan(ind) -nan(ind)
0.06 0.858333 -nan(ind) -nan(ind)
0.06 0.866667 -nan(ind) -nan(ind)
0.06 0.875 -nan(ind) -nan(ind)
0.06 0.883333 -nan(ind) -nan(ind)
0.06 0.891667 -nan(ind) -nan(ind)
0.06 0.9 -nan(ind) -nan(ind)
0.06 0.908333 -nan(ind) -nan(ind)
0.06 0.916667 -nan(ind) -nan(ind)
0.06 0.925 -nan(ind) -nan(ind)
0.06 0.933333 -nan(ind) -nan(ind)
0.06 0.941667 -nan(ind) -nan(ind)
0.06 0.95 -nan(ind) -nan(ind)
0.06 0.958333 -nan(ind) -nan(ind)
0.06 0.966667 -nan(ind) -nan(ind)
0.06 0.975 -nan(ind) -nan(ind)
0.06 0.983333 -nan(ind) -nan(ind)
0.06 0.991667 -nan(ind) 0.8
0.08 -0.00833333 -nan(ind) -nan(ind)
0.08 0 -nan(ind) -nan(ind)
0.08 0.00833333 -nan(ind) -nan(ind)
0.08 0.0166667 -nan(ind) -nan(ind)
0.08 0.025 -nan(ind) -nan(ind)
0.08 0.0333333 -nan(ind) -nan(ind)
0.08 0.0416667 -nan(ind) -nan(ind)
0.08 0.05 -nan(ind) -nan(ind)
0.08 0.0583333 -nan(ind) -nan(ind)
0.08 0.0666667 -nan(ind) -nan(ind)
0.08 0.075 -nan(ind) -nan(ind)
0.08 0.0833333 -nan(ind) -nan(ind)
0.08 0.0916667 -nan(ind) -nan(ind)
0.08 0.1 -nan(ind) -nan(ind)
0.08 0.108333 -nan(ind) -nan(ind)
0.08 0.116667 -nan(ind) -nan(ind)
0.08 0.125 -nan(ind) -nan(ind)
0.08 0.133333 -nan(ind) -nan(ind)
0.08 0.141667 -nan(ind) -nan(ind)
0.08 0.15 -nan(ind) -nan(ind)
0.08 0.158333 -nan(ind) -nan(ind)
0.08 0.166667 -nan(ind) -nan(ind)
0.08 0.175 -nan(ind) -nan(ind)
0.08 0.183333 -nan(ind) -nan(ind)
0.08 0.191667 -nan(ind) -nan(ind)
0.08 0.2 -nan(ind) -nan(ind)
0.08 0.208333 -nan(ind) -nan(ind)
0.08 0.216667 -nan(ind) -nan(ind)
0.08 0.225 -nan(ind) -nan(ind)
0.08 0.233333 -nan(ind) -nan(ind)
0.08 0.241667 -nan(ind) -nan(ind)
0.08 0.25 -nan(ind) -nan(ind)
0.08 0.258333 -nan(ind) -nan(ind)
0.08 0.266667 -nan(ind) -nan(ind)
0.08 0.275 -nan(ind) -nan(ind)
0.08 0.283333 -nan(ind) -nan(ind)
0.08 0.291667 -nan(ind) -nan(ind)
0.08 0.3 -nan(ind) -nan(ind)
0.08 0.308333 -nan(ind) -nan(ind)
0.08 0.316667 -nan(ind) -nan(ind)
0.08 0.325 -nan(ind) -nan(ind)
0.08 0.333333 -nan(ind) -nan(ind)
0.08 0.341667 -nan(ind) -nan(ind)
0.08 0.35 -nan(ind) -nan(ind)
0.08 0.358333 -nan(ind) -nan(ind)
0.08 0.366667 -nan(ind) -nan(ind)
0.08 0.375 -nan(ind) -nan(ind)
0.08 0.383333 -nan(ind) -nan(ind)
0.08 0.391667 -nan(ind) 0.4
0.08 0.4 0 0
0.08 0.408333 0 0
0.08 0.416667 0 0
0.08 0.425 0 0
0.08 0.433333 0 0
0.08 0.441667 0 0
0.08 0.45 0 0
0.08 0.458333 0 0
0.08 0.466667 0 0
0.08 0.475 0 0
0.08 0.483333 0 0
0.08 0.491667 0 0
0.08 0.5 0 0
0.08 0.508333 0 0
0.08 0.516667 0 0
0.08 0.525 0 0
0.08 0.533333 0 0
0.08 0.541667 0 0
0.08 0.55 0 0
0.08 0.558333 0 0
0.08 0.566667 0 0
0.08 0.575 0 0
0.08 0.583333 0 0
0.08 0.591667 -nan(ind) -nan(ind)
0.08 0.6 -nan(ind) -nan(ind)
0.08 0.608333 -nan(ind) -nan(ind)
0.08 0.616667 -nan(ind) -nan(ind)
0.08 0.625 -nan(ind) -nan(ind)
0.08 0.633333 -nan(ind) -nan(ind)
0.08 0.641667 -nan(ind) -nan(ind)
0.08 0.65 -nan(ind) -nan(ind)
0.08 0.658333 -nan(ind) -nan(ind)
0.08 0.666667 -nan(ind) -nan(ind)
0.08 0.675 -nan(ind) -nan(ind)
0.08 0.683333 -nan(ind) -nan(ind)
0.08 0.691667 -nan(ind) -nan(ind)
0.08 0.7 -nan(ind) -nan(ind)
0.08 0.708333 -nan(ind) -nan(ind)
0.08 0.716667 -nan(ind) -nan(ind)
0.08 0.725 -nan(ind) -nan(ind)
